23215 8858	8786	771.395	-1	-1	-1	-1
23216 8785	8786	68.673	-1	-1	-1	-1
23217 8780	8785	40.817	-1	-1	-1	-1
23231 8779	8785	27.099	-1	-1	-1	-1
23246 8763	8784	439.104	-1	-1	-1	-1
23247 8657	8784	1141.832	-1	-1	-1	-1
23033 9819	9821	29.694	-1	-1	-1	-1
23043 9783	9821	198.952	-1	-1	-1	-1
23111 9120	9146	63.581	30772	2	3820	1
23182 10301	10268	125.375	-1	-1	-1	-1
23183 10308	10268	243.923	-1	-1	-1	-1
23204 8777	8812	185.657	-1	-1	-1	-1
23238 8789	8812	1367.53	-1	-1	-1	-1
23060 9595	9695	636.37	-1	-1	-1	-1
23061 9317	9695	4871.074	-1	-1	-1	-1
23018 9656	9690	426.298	3801	1	3892	1
23010 9807	9842	225.589	-1	-1	-1	-1
23027 9642	9842	1227.23	-1	-1	-1	-1
23062 9326	9317	335.205	-1	-1	-1	-1
23168 9241	9317	657.817	-1	-1	-1	-1
23096 9351	9316	289.774	-1	-1	3795	1
23095 9316	9314	26.467	3795	1	3796	1
23194 9275	9313	355.707	-1	-1	-1	-1
23250 9298	9313	2066.686	-1	-1	-1	-1
23099 9210	9161	697.021	3848	1	-1	-1
23110 9146	9161	236.066	3820	1	-1	-1
23001 10042	10013	135.664	-1	-1	-1	-1
23002 10094	10013	308.744	-1	-1	-1	-1
22984 9958	9860	718.771	-1	-1	-1	-1
23031 9835	9860	145.281	-1	-1	-1	-1
23146 9076	9084	80.853	-1	-1	3832	1
23037 9768	9749	149.347	-1	-1	-1	-1
23038 9672	9749	646.811	-1	-1	-1	-1
23121 8705	8833	960.294	-1	-1	-1	-1
23133 8769	8833	364.474	23309	1	-1	-1
23103 9230	9223	102.649	3849	1	3878	1
23101 9220	9221	7.963	-1	-1	3800	1
23102 9223	9220	154.07	3878	1	-1	-1
23107 9218	9220	12.699	3799	1	-1	-1
23134 8735	8769	330.025	-1	-1	23309	1
23196 9307	9249	689.86	-1	-1	-1	-1
23199 9096	9249	821.478	-1	-1	-1	-1
23169 9242	9241	18.68	-1	-1	-1	-1
23170 9257	9241	317.577	-1	-1	-1	-1
23091 9256	9245	373.921	-1	-1	-1	-1
23098 9161	9245	467.187	-1	-1	-1	-1
23084 9327	9410	617.646	-1	-1	3875	1
23036 9749	9765	166.534	-1	-1	-1	-1
23177 10142	10143	87.167	-1	-1	-1	-1
23187 10112	10143	75.801	-1	-1	-1	-1
23178 10155	10142	24.212	-1	-1	-1	-1
23179 10157	10142	59.349	-1	-1	-1	-1
23186 10099	10142	144.739	-1	-1	-1	-1
23122 8715	8705	275.751	-1	-1	-1	-1
23125 8689	8705	295.078	23292	1	-1	-1
23226 8808	8704	2122.262	-1	-1	-1	-1
23229 8721	8704	70.758	-1	-1	-1	-1
22999 9996	9975	101.731	-1	-1	-1	-1
23000 10013	9975	134.838	-1	-1	-1	-1
23192 9386	9518	842.997	-1	-1	-1	-1
23256 9550	9518	868.898	-1	-1	-1	-1
22977 9905	10093	1742.439	-1	-1	-1	-1
23259 9892	10093	1909.353	-1	-1	-1	-1
23172 10256	10090	593.97	-1	-1	-1	-1
23175 10120	10090	334.308	-1	-1	-1	-1
22973 10294	10197	2759.919	-1	-1	-1	-1
22974 10160	10197	165.278	-1	-1	-1	-1
23207 8678	8723	327.412	-1	-1	-1	-1
23233 8677	8723	511.857	-1	-1	-1	-1
22985 9942	9958	796.601	-1	-1	-1	-1
23030 9972	9958	660.867	-1	-1	-1	-1
23068 9399	9389	236.469	-1	-1	-1	-1
23162 9318	9389	420.5	-1	-1	-1	-1
23067 9389	9391	171.281	-1	-1	-1	-1
23163 9270	9391	629.732	-1	-1	-1	-1
23069 9425	9399	570.761	-1	-1	-1	-1
23161 9477	9399	592.703	-1	-1	-1	-1
23087 9426	9398	145.081	3806	1	3847	1
23212 9041	8899	2074.487	-1	-1	-1	-1
23213 8953	8899	1728.106	-1	-1	-1	-1
23116 8897	8891	852.725	-1	-1	23327	1
22996 9851	9938	2374.028	-1	-1	-1	-1
22997 10065	9938	421.588	-1	-1	-1	-1
23257 9555	9550	922.411	-1	-1	-1	-1
23258 9582	9550	1635.713	-1	-1	-1	-1
23140 9570	9554	303.431	-1	-1	3814	1
23022 9552	9556	480.18	-1	-1	3788	1
23243 8872	8870	8.115	-1	-1	-1	-1
23244 8825	8870	234.491	-1	-1	-1	-1
23112 9111	9120	67.822	-1	-1	30772	2
23180 10216	10157	359.204	-1	-1	-1	-1
23185 10130	10157	78.169	-1	-1	-1	-1
22971 10474	10467	66.864	-1	-1	-1	-1
23268 10474	10467	66.279	-1	-1	-1	-1
23109 9119	9143	1248.521	-1	-1	3826	1
23120 8833	8894	274.056	-1	-1	30733	2
23260 9743	9892	898.016	-1	-1	-1	-1
23261 9908	9892	303.075	-1	-1	-1	-1
23076 9505	9478	191.237	3813	1	-1	-1
23138 9549	9478	311.208	-1	-1	-1	-1
23079 9470	9473	85.584	3822	1	229	1
23080 9488	9470	554.647	-1	-1	3822	1
23265 9779	9782	52.608	-1	-1	-1	-1
23266 9687	9782	456.57	-1	-1	-1	-1
23044 9774	9783	113.699	-1	-1	-1	-1
23046 9757	9783	101.118	-1	-1	-1	-1
23004 10154	10134	60.093	-1	-1	-1	-1
23005 10178	10134	282.301	-1	-1	-1	-1
23118 8970	8958	73.652	-1	-1	-1	-1
23119 8894	8958	480.239	30733	2	-1	-1
23083 9410	9413	7.144	3875	1	3823	1
23089 9436	9431	25.095	-1	-1	3803	1
23041 9605	9617	519.391	-1	-1	-1	-1
23042 9586	9617	298.011	-1	-1	-1	-1
23127 8679	8681	38.231	-1	-1	-1	-1
23128 8660	8681	143.306	-1	-1	-1	-1
23086 9398	9335	874.544	3847	1	31260	2
23156 9109	9157	999.523	-1	-1	-1	-1
23159 9154	9157	2554.003	-1	-1	-1	-1
23251 9368	9298	667.082	-1	-1	-1	-1
23252 9268	9298	931.334	-1	-1	-1	-1
23181 10268	10216	566.899	-1	-1	-1	-1
23184 10201	10216	130.6	-1	-1	-1	-1
23131 8651	8635	87.495	-1	-1	-1	-1
23132 8628	8635	262.025	-1	-1	-1	-1
23202 9003	8932	622.161	-1	-1	-1	-1
23203 8812	8932	932.61	-1	-1	-1	-1
23190 9445	9603	1573.643	-1	-1	-1	-1
23191 9518	9603	900.566	-1	-1	-1	-1
23025 9588	9602	266.535	-1	-1	3885	1
23024 9602	9606	116.959	3885	1	3815	1
23064 9372	9352	379.9	-1	-1	-1	-1
23166 9277	9352	390.215	-1	-1	-1	-1
23003 10134	10094	88.682	-1	-1	-1	-1
23006 10047	10094	201.806	-1	-1	-1	-1
23197 9310	9307	148.21	-1	-1	-1	-1
23198 9103	9307	1769.728	-1	-1	-1	-1
23066 9391	9371	305.664	-1	-1	-1	-1
23164 9370	9371	68.436	-1	-1	-1	-1
23065 9371	9372	36.425	-1	-1	-1	-1
23165 9435	9372	291.779	-1	-1	-1	-1
23254 9397	9377	456.334	-1	-1	-1	-1
23255 9375	9377	465.993	-1	-1	-1	-1
23034 9869	9819	472.016	-1	-1	-1	-1
23035 9765	9819	362.457	-1	-1	-1	-1
23072 9400	9354	3111.441	-1	-1	-1	-1
23160 9258	9354	470.579	-1	-1	-1	-1
23201 8932	9039	1090.339	-1	-1	-1	-1
23239 9019	9039	159.359	-1	-1	-1	-1
