stream    uID     dID     (downstream is subnetwork root relative to upstream)
5869 	 24166 	 24144
5871 	 24278 	 24144
8911 	 24110 	 24145
8888 	 24121 	 24143
8942 	 24130 	 24141
8944 	 24262 	 24141
9167 	 24150 	 24148
14661 	 23163 	 23266
8562 	 23285 	 23267
8731 	 23187 	 23267
14554 	 23123 	 23265
9373 	 23000 	 23262
9374 	 23235 	 23262
13749 	 23269 	 23260
8677 	 23302 	 23261
14552 	 23306 	 23268
13750 	 23271 	 23269
23092 	 9320 	 9256
23097 	 9272 	 9256
23145 	 9084 	 9255
23155 	 9157 	 9255
20004 	 9285 	 9252
22761 	 10652 	 10706
22773 	 10633 	 10706
23106 	 9254 	 9250
16978 	 6690 	 6779
20462 	 6795 	 6775
20463 	 6784 	 6775
21775 	 6799 	 6776
21776 	 6763 	 6776
20416 	 6751 	 6777
20201 	 6748 	 6770
20355 	 6739 	 6771
20356 	 6713 	 6771
16957 	 6840 	 6772
20428 	 6750 	 6773
20449 	 6790 	 6773
8612 	 23746 	 23756
9248 	 24401 	 24376
17221 	 4984 	 5059
17223 	 4914 	 5059
20650 	 5123 	 5056
20654 	 4976 	 5056
22139 	 5044 	 5057
17484 	 5006 	 5050
21140 	 4968 	 5052
21577 	 5036 	 5053
7043 	 18856 	 18892
15114 	 18912 	 18897
15115 	 18877 	 18897
5630 	 18883 	 18894
7157 	 18900 	 18899
15515 	 19000 	 18898
7198 	 19142 	 19090
6748 	 19330 	 19091
5584 	 18951 	 18769
15243 	 18775 	 18761
7190 	 18940 	 18760
5587 	 18811 	 18763
6755 	 18910 	 18762
5582 	 18766 	 18765
9617 	 18685 	 18767
5583 	 18769 	 18766
4527 	 7956 	 8035
4582 	 7981 	 8035
17866 	 8007 	 8034
16706 	 8025 	 8037
16762 	 8031 	 8037
16763 	 8025 	 8031
16764 	 7779 	 8031
17865 	 8034 	 8030
17867 	 8022 	 8030
18768 	 8036 	 8033
18732 	 7983 	 8032
22536 	 8150 	 8039
22535 	 8039 	 8038
10604 	 12577 	 12588
18479 	 12686 	 12583
18492 	 12545 	 12583
11682 	 12786 	 12580
12145 	 12618 	 12584
5087 	 14105 	 13988
10340 	 14070 	 13988
12992 	 14109 	 13984
15811 	 14007 	 13984
4667 	 14023 	 13985
4669 	 14065 	 13985
11136 	 14039 	 13986
12190 	 13916 	 13987
12795 	 14116 	 13987
18464 	 14131 	 13980
18465 	 14137 	 13980
11122 	 13997 	 13981
10769 	 14020 	 13983
15956 	 11772 	 11769
10443 	 13681 	 13678
11814 	 13731 	 13679
11816 	 13700 	 13679
12676 	 13668 	 13672
12677 	 13632 	 13672
4665 	 13961 	 13673
4708 	 13661 	 13673
11791 	 13760 	 13670
11795 	 13693 	 13676
12173 	 13711 	 13677
12940 	 13527 	 13677
12849 	 13510 	 13674
7334 	 15964 	 16003
6995 	 16300 	 16001
7478 	 15990 	 16001
5348 	 16015 	 16006
5349 	 16070 	 16006
7589 	 15999 	 16004
13050 	 16042 	 16005
15692 	 16032 	 16005
17150 	 5907 	 5865
17169 	 5841 	 5865
21716 	 5855 	 5867
21721 	 5859 	 5867
20616 	 5757 	 5866
20821 	 5858 	 5866
20830 	 5845 	 5863
9838 	 17249 	 17359
9848 	 17362 	 17359
9837 	 17359 	 17358
7818 	 17364 	 17355
10032 	 17361 	 17357
10084 	 17334 	 17357
5459 	 17380 	 17356
15544 	 17447 	 17351
5457 	 17369 	 17350
5465 	 17317 	 17350
9833 	 17381 	 17353
9836 	 17358 	 17353
15499 	 17171 	 17352
15500 	 17387 	 17352
9546 	 19794 	 19583
9545 	 19583 	 19580
9561 	 19566 	 19581
5703 	 20898 	 20868
5706 	 20832 	 20868
6504 	 20765 	 20865
6505 	 20944 	 20865
8101 	 20914 	 20864
8103 	 20881 	 20864
8268 	 20915 	 20867
8269 	 20880 	 20867
8342 	 20852 	 20860
8265 	 20857 	 20863
8282 	 20875 	 20862
7339 	 16108 	 16114
21011 	 5955 	 5936
21764 	 5899 	 5935
15697 	 16146 	 16110
15702 	 16117 	 16110
7606 	 16118 	 16111
16598 	 7915 	 7944
16619 	 7832 	 7944
16781 	 7952 	 7945
17870 	 7880 	 7946
4529 	 7830 	 7940
19978 	 9186 	 9194
16868 	 8012 	 7943
16869 	 7980 	 7943
19914 	 9200 	 9199
19913 	 9199 	 9198
21811 	 7884 	 7948
19224 	 7910 	 7949
5368 	 16957 	 16918
5369 	 16903 	 16918
13117 	 16966 	 16914
13128 	 16980 	 16915
13130 	 16886 	 16915
5406 	 16950 	 16916
5416 	 16832 	 16916
5367 	 16918 	 16917
5401 	 16890 	 16910
5366 	 16917 	 16912
6882 	 16929 	 16913
11933 	 12201 	 12204
18157 	 12294 	 12204
4889 	 12203 	 12205
10864 	 12244 	 12206
4888 	 12205 	 12207
11934 	 12248 	 12201
11938 	 12191 	 12201
4890 	 12151 	 12203
22776 	 10374 	 10518
16168 	 10439 	 10519
19585 	 10525 	 10512
19592 	 10419 	 10512
19617 	 10505 	 10510
22816 	 10447 	 10511
16050 	 10538 	 10516
16051 	 10590 	 10516
11309 	 10602 	 10517
18542 	 10482 	 10517
19380 	 10513 	 10514
11357 	 10732 	 10515
11358 	 10524 	 10515
18860 	 9002 	 8866
18053 	 8876 	 8867
18058 	 8778 	 8867
18659 	 8745 	 8864
19137 	 8873 	 8865
19142 	 8829 	 8865
18670 	 8782 	 8860
14281 	 21514 	 21404
14282 	 21530 	 21404
13992 	 21365 	 21405
14284 	 21441 	 21407
14287 	 21410 	 21407
14863 	 21289 	 21401
18651 	 9018 	 8869
18652 	 8841 	 8869
9253 	 24660 	 24577
9256 	 24630 	 24577
13826 	 24607 	 24576
14618 	 24628 	 24575
19399 	 11645 	 11641
8620 	 23735 	 23717
8619 	 23717 	 23715
5957 	 23686 	 23712
8825 	 23771 	 23711
22986 	 10075 	 9942
22991 	 9907 	 9942
22994 	 9981 	 9943
22995 	 9938 	 9943
22993 	 9943 	 9940
22998 	 9975 	 9940
16204 	 9945 	 9941
16214 	 9832 	 9941
16078 	 10020 	 9946
16091 	 9826 	 9946
22979 	 9850 	 9947
23171 	 10090 	 9947
19879 	 9962 	 9944
16205 	 9976 	 9945
16241 	 9950 	 9948
19800 	 9951 	 9949
9063 	 25655 	 25711
6143 	 25729 	 25718
6060 	 25642 	 25719
6062 	 25962 	 25719
13525 	 21844 	 21875
13528 	 21897 	 21875
8370 	 21842 	 21877
5788 	 22046 	 21871
13295 	 21864 	 21870
14407 	 21967 	 21870
13637 	 21790 	 21872
13642 	 21924 	 21872
8189 	 21884 	 21879
8079 	 21887 	 21878
8081 	 21911 	 21878
6024 	 26262 	 26065
6025 	 26063 	 26065
6026 	 26057 	 26063
6032 	 26003 	 26063
9069 	 26070 	 26062
12384 	 14720 	 14669
12426 	 14688 	 14669
6665 	 18688 	 18569
4834 	 14673 	 14660
11180 	 14722 	 14661
12937 	 14814 	 14662
12938 	 14782 	 14662
5306 	 14567 	 14664
7903 	 18530 	 18566
7905 	 18487 	 18566
15020 	 18614 	 18565
4696 	 14691 	 14667
12767 	 15174 	 15139
5266 	 15110 	 15138
5268 	 15090 	 15138
8606 	 23641 	 23501
8631 	 23468 	 23501
5277 	 15126 	 15133
5295 	 15096 	 15132
5304 	 14874 	 15132
5218 	 15128 	 15130
7650 	 14944 	 15134
7652 	 15120 	 15134
21275 	 4758 	 4761
22195 	 4632 	 4760
20706 	 4704 	 4762
20763 	 4605 	 4762
22116 	 4680 	 4765
22118 	 4713 	 4765
17119 	 4739 	 4766
17121 	 4743 	 4766
21571 	 4771 	 4769
20757 	 4779 	 4768
8135 	 19684 	 19748
6566 	 19861 	 19743
6567 	 19769 	 19743
6608 	 19762 	 19745
6563 	 19929 	 19746
6564 	 19752 	 19746
8134 	 19748 	 19747
16401 	 10275 	 10354
18060 	 10316 	 10354
16049 	 10516 	 10355
16052 	 10291 	 10355
19591 	 10306 	 10356
19016 	 10455 	 10357
19748 	 10346 	 10350
16404 	 10487 	 10351
16406 	 10329 	 10351
11509 	 10145 	 10352
19665 	 10347 	 10353
16060 	 10562 	 10358
20927 	 6192 	 6258
17009 	 6239 	 6253
21675 	 6240 	 6252
20919 	 6203 	 6251
17570 	 6340 	 6257
17572 	 6180 	 6257
21755 	 6178 	 6256
16632 	 8474 	 8547
20636 	 5251 	 5248
12266 	 14317 	 14301
12273 	 14355 	 14301
10676 	 14289 	 14300
10675 	 14300 	 14307
18438 	 14492 	 14306
12253 	 14308 	 14305
12254 	 14287 	 14305
5090 	 14319 	 14304
5104 	 14324 	 14304
12720 	 14578 	 14309
12731 	 14404 	 14309
19002 	 10239 	 10226
19003 	 10223 	 10226
18348 	 12469 	 12482
6776 	 17857 	 17969
5513 	 17983 	 17966
7265 	 17991 	 17965
13238 	 17971 	 17963
15435 	 18017 	 17963
13240 	 18141 	 17960
14927 	 17931 	 17960
7864 	 17975 	 17961
9631 	 17986 	 17961
22646 	 12529 	 12483
5470 	 17132 	 17173
11705 	 12470 	 12468
18349 	 12460 	 12469
18512 	 12395 	 12469
10600 	 12503 	 12464
10374 	 12475 	 12465
11266 	 12444 	 12466
11681 	 12580 	 12467
18350 	 12473 	 12460
18474 	 12450 	 12460
11979 	 12559 	 12461
10876 	 12495 	 12462
11265 	 12466 	 12462
10373 	 12465 	 12463
17655 	 7770 	 7777
17662 	 7767 	 7777
17967 	 7691 	 7776
22396 	 7686 	 7773
22397 	 7722 	 7773
20086 	 7775 	 7772
20087 	 7672 	 7772
22470 	 7696 	 7771
17656 	 7744 	 7770
21816 	 7749 	 7778
7138 	 19265 	 19262
7137 	 19262 	 19261
9515 	 19197 	 19260
9577 	 19275 	 19267
9578 	 19156 	 19267
7139 	 19272 	 19265
13206 	 17138 	 17178
10323 	 15016 	 15060
18227 	 11453 	 11477
18577 	 11494 	 11475
18586 	 11521 	 11475
18081 	 11493 	 11472
4960 	 11447 	 11473
10491 	 11487 	 11473
11291 	 11478 	 11470
11304 	 10886 	 11470
19392 	 11710 	 11471
19393 	 11483 	 11471
11292 	 11509 	 11478
11297 	 11466 	 11478
22858 	 11538 	 11479
22861 	 11830 	 11479
9804 	 17147 	 17148
14984 	 17151 	 17149
9818 	 17142 	 17145
5430 	 17156 	 17146
9805 	 17128 	 17147
10013 	 17164 	 17140
16449 	 9551 	 9548
23139 	 9554 	 9549
23141 	 9522 	 9549
8717 	 22917 	 22944
9450 	 21363 	 21368
13930 	 26654 	 26645
13932 	 26660 	 26645
8736 	 22929 	 23039
8737 	 22877 	 23039
13589 	 23040 	 23036
13606 	 23035 	 23036
13607 	 23139 	 23035
13608 	 23042 	 23035
9370 	 22993 	 23034
9371 	 22946 	 23034
13613 	 23088 	 23033
13618 	 23153 	 23033
8390 	 22524 	 22348
8392 	 22339 	 22348
8440 	 22355 	 22347
8379 	 22245 	 22344
8380 	 22385 	 22344
13346 	 22171 	 22345
13434 	 22291 	 22345
14456 	 22422 	 22341
14474 	 22417 	 22341
8610 	 23704 	 23693
8611 	 23756 	 23693
6163 	 23728 	 23692
13942 	 25937 	 25693
13952 	 25793 	 25693
6040 	 25647 	 25695
6094 	 25709 	 25696
8922 	 23964 	 23968
8929 	 24055 	 23961
13755 	 24068 	 23960
13757 	 23965 	 23960
13758 	 24021 	 23965
8938 	 24033 	 23966
8975 	 24020 	 23966
6089 	 25555 	 25527
6095 	 25555 	 25527
9081 	 25532 	 25524
21414 	 3214 	 3459
5089 	 14304 	 14149
5105 	 14452 	 14149
12817 	 14234 	 14145
10423 	 14203 	 14144
12281 	 14153 	 14146
12284 	 14104 	 14146
10422 	 14144 	 14141
7721 	 15810 	 15818
7722 	 15685 	 15810
7504 	 15906 	 15811
7683 	 15702 	 15812
15680 	 15671 	 15814
15681 	 15562 	 15814
7675 	 15809 	 15815
7682 	 15812 	 15815
7575 	 15837 	 15816
7577 	 15838 	 15816
12801 	 14560 	 14351
15245 	 18723 	 18671
5101 	 14505 	 14499
11000 	 14545 	 14498
11002 	 14488 	 14498
18439 	 14520 	 14492
11171 	 14535 	 14491
11187 	 14434 	 14491
10431 	 14544 	 14490
12759 	 14553 	 14496
5096 	 14500 	 14494
11885 	 14438 	 14356
7895 	 18705 	 18674
22694 	 11274 	 11188
9721 	 18656 	 18678
22208 	 5711 	 5722
9593 	 19216 	 19135
22206 	 5688 	 5726
22277 	 5691 	 5726
6636 	 19121 	 19132
6642 	 19133 	 19131
13023 	 15407 	 15369
15753 	 15379 	 15369
5194 	 15434 	 15362
20988 	 6361 	 6472
17064 	 6540 	 6471
17070 	 6458 	 6471
7635 	 15299 	 15361
5156 	 15483 	 15367
5157 	 15346 	 15367
6722 	 17915 	 17912
6826 	 17859 	 17912
7932 	 19483 	 19469
9539 	 19497 	 19469
7153 	 19509 	 19468
7149 	 19519 	 19466
7152 	 19468 	 19466
9489 	 19440 	 19461
15039 	 19401 	 19460
15205 	 19086 	 19460
6610 	 19436 	 19463
7132 	 19437 	 19462
5462 	 17438 	 17436
9851 	 17525 	 17437
9657 	 17425 	 17431
10083 	 17432 	 17433
9660 	 17450 	 17439
5068 	 13412 	 13324
12741 	 13332 	 13325
12742 	 13314 	 13325
11742 	 13645 	 13326
11112 	 13298 	 13327
11113 	 13282 	 13327
12168 	 13328 	 13320
12875 	 13315 	 13322
12903 	 13275 	 13322
11086 	 13369 	 13323
12169 	 13570 	 13328
12963 	 13329 	 13328
12964 	 13333 	 13329
6572 	 20126 	 20124
6573 	 20136 	 20124
6583 	 20126 	 20125
14907 	 20060 	 20121
7971 	 20146 	 20122
7988 	 20279 	 20122
6575 	 20170 	 20129
6582 	 20125 	 20129
4630 	 11875 	 11872
4974 	 11881 	 11873
18221 	 11925 	 11871
4998 	 12044 	 11877
5313 	 14591 	 14807
12999 	 14938 	 14809
15774 	 14799 	 14809
11279 	 11879 	 11878
7445 	 16473 	 16568
20055 	 7922 	 7977
6548 	 19795 	 19798
5921 	 25339 	 25322
9099 	 25381 	 25325
10259 	 15474 	 15403
10260 	 15302 	 15403
5160 	 15492 	 15402
5235 	 15408 	 15402
13024 	 15423 	 15407
15752 	 15333 	 15407
17636 	 7961 	 7973
5248 	 15418 	 15406
5249 	 15419 	 15406
20265 	 6870 	 6819
20354 	 6771 	 6819
15761 	 15388 	 15405
22309 	 6725 	 6818
22424 	 7897 	 7972
5236 	 15425 	 15408
16307 	 10913 	 10916
16746 	 6814 	 6811
16752 	 6787 	 6811
16286 	 10877 	 10914
16275 	 10911 	 10915
16349 	 10895 	 10912
16308 	 10821 	 10913
4943 	 10920 	 10910
16276 	 10903 	 10911
16743 	 6907 	 6813
16744 	 6806 	 6813
15999 	 10967 	 10918
16000 	 10892 	 10918
21848 	 6801 	 6812
21880 	 6780 	 6812
20425 	 6816 	 6815
16747 	 6828 	 6814
7754 	 16471 	 16428
20247 	 6821 	 6817
7753 	 16428 	 16424
10157 	 16353 	 16425
10160 	 16353 	 16425
15648 	 16297 	 16426
10123 	 16415 	 16427
7313 	 16317 	 16420
7752 	 16424 	 16421
19891 	 9663 	 9750
8214 	 21264 	 21316
9483 	 21486 	 21310
9467 	 21197 	 21311
9474 	 21196 	 21311
6192 	 22761 	 22953
9352 	 23025 	 22951
6182 	 23251 	 22950
6183 	 22938 	 22950
13456 	 23059 	 22957
13460 	 22972 	 22957
21425 	 2898 	 3041
21426 	 3057 	 3041
21411 	 3015 	 3046
8177 	 21181 	 21076
8259 	 21087 	 21076
13999 	 20888 	 21070
21525 	 3930 	 3954
14614 	 24535 	 24442
5874 	 24424 	 24440
6103 	 24554 	 24445
9439 	 22023 	 22138
6215 	 22365 	 22133
8383 	 22166 	 22132
14454 	 22294 	 22135
5844 	 22175 	 22134
8489 	 22016 	 22136
9442 	 22073 	 22136
20794 	 4446 	 4453
20795 	 4399 	 4453
21289 	 4455 	 4451
21506 	 4366 	 4456
21290 	 4495 	 4455
21293 	 4413 	 4455
21288 	 4451 	 4454
20719 	 4426 	 4459
21469 	 4405 	 4458
5643 	 18799 	 18813
7040 	 18845 	 18812
5588 	 18820 	 18811
5634 	 18782 	 18811
9728 	 18739 	 18816
9615 	 18911 	 18815
9616 	 18767 	 18815
20687 	 4955 	 4969
20690 	 4867 	 4969
21952 	 7110 	 7128
21962 	 7133 	 7128
21947 	 7208 	 7129
21951 	 7128 	 7129
4556 	 7134 	 7126
22297 	 6971 	 7127
20520 	 7139 	 7124
10711 	 14780 	 14759
15787 	 14670 	 14755
12386 	 14791 	 14756
12387 	 14826 	 14756
11198 	 14771 	 14752
11058 	 14900 	 14753
11807 	 13919 	 13904
11797 	 13932 	 13905
5086 	 13988 	 13906
10399 	 13899 	 13900
10412 	 14051 	 13900
12679 	 13972 	 13901
12692 	 13930 	 13901
10956 	 13976 	 13908
10957 	 14066 	 13908
18460 	 13973 	 13909
6694 	 18147 	 18105
6764 	 18102 	 18107
6767 	 18102 	 18107
6739 	 18081 	 18106
6769 	 17998 	 18106
6765 	 18109 	 18102
6766 	 18132 	 18109
21044 	 5565 	 5577
20606 	 5501 	 5574
20607 	 5578 	 5574
21041 	 5561 	 5573
21047 	 5468 	 5573
21028 	 5527 	 5572
11385 	 11226 	 11228
15887 	 11220 	 11227
11386 	 11233 	 11226
11389 	 11223 	 11226
12040 	 11212 	 11224
11390 	 11195 	 11223
10818 	 11310 	 11222
10820 	 11168 	 11222
4597 	 11376 	 11221
4601 	 11206 	 11221
15888 	 11286 	 11220
9757 	 19123 	 19053
6656 	 19056 	 19055
6657 	 19004 	 19056
12515 	 16644 	 16629
12537 	 16734 	 16629
13070 	 16607 	 16626
7424 	 16619 	 16625
10137 	 16581 	 16623
9954 	 16609 	 16620
7772 	 16681 	 16621
9906 	 16645 	 16621
4753 	 12793 	 12758
11746 	 12750 	 12759
4989 	 12763 	 12756
18274 	 12640 	 12754
18481 	 12762 	 12755
18482 	 12833 	 12755
19427 	 12783 	 12752
19429 	 12744 	 12752
11747 	 12718 	 12750
11903 	 12808 	 12750
13137 	 16977 	 16994
9949 	 17044 	 16995
9994 	 17022 	 16996
7299 	 16908 	 16997
7298 	 16997 	 16991
7344 	 16930 	 16991
23113 	 9023 	 9111
23114 	 8980 	 9111
11490 	 9095 	 9110
18683 	 9116 	 9113
19985 	 9106 	 9112
13136 	 16994 	 16998
19984 	 9112 	 9114
17813 	 8928 	 9117
11970 	 12329 	 12284
12120 	 12259 	 12284
19450 	 12272 	 12285
10870 	 12377 	 12286
10871 	 12291 	 12286
19452 	 12281 	 12287
11713 	 12273 	 12280
19453 	 12220 	 12281
19455 	 12264 	 12281
5012 	 12306 	 12282
5015 	 12360 	 12283
6236 	 21000 	 21156
6382 	 20997 	 21157
6472 	 21250 	 21153
6474 	 21200 	 21153
6471 	 21153 	 21151
8201 	 21384 	 21484
8205 	 21542 	 21484
8358 	 21494 	 21481
8361 	 21556 	 21481
8327 	 21520 	 21482
8330 	 21528 	 21482
8255 	 21515 	 21483
11361 	 10817 	 10664
5061 	 13520 	 13488
10512 	 10665 	 10667
18570 	 10675 	 10660
18565 	 10662 	 10661
18566 	 10668 	 10662
18569 	 10660 	 10663
18469 	 13482 	 13481
5040 	 13496 	 13480
5060 	 13488 	 13480
18470 	 13483 	 13482
12870 	 13523 	 13485
10511 	 10667 	 10669
10649 	 13516 	 13486
8304 	 20641 	 20689
10643 	 13164 	 13156
10796 	 13164 	 13156
10642 	 13156 	 13155
10797 	 13196 	 13155
12163 	 13143 	 13153
10936 	 13123 	 13152
10946 	 13176 	 13152
10940 	 13163 	 13151
10939 	 13151 	 13150
13275 	 20682 	 20681
13288 	 20826 	 20681
14892 	 20683 	 20680
14893 	 20691 	 20683
13276 	 20673 	 20682
12909 	 13057 	 13159
8275 	 20849 	 20686
8278 	 20741 	 20686
11355 	 10618 	 10592
11495 	 10508 	 10592
22795 	 10534 	 10593
22750 	 10588 	 10591
19692 	 10594 	 10597
19693 	 10605 	 10594
11572 	 10364 	 10595
22841 	 10504 	 10599
14340 	 20203 	 20356
14341 	 20387 	 20356
14342 	 20364 	 20356
7088 	 20442 	 20354
7981 	 20426 	 20352
7983 	 20421 	 20352
17852 	 8275 	 8376
22430 	 8355 	 8374
20019 	 8368 	 8375
20018 	 8375 	 8372
20017 	 8372 	 8370
18012 	 8443 	 8371
18014 	 8359 	 8371
19194 	 8348 	 8378
18009 	 8504 	 8379
18011 	 8371 	 8379
5735 	 22447 	 22440
5736 	 22471 	 22440
13473 	 22400 	 22443
13478 	 22414 	 22443
14429 	 22545 	 22444
13333 	 22489 	 22446
13567 	 22369 	 22446
6003 	 26392 	 26356
6004 	 26459 	 26356
21438 	 3631 	 3620
21449 	 3616 	 3620
6935 	 15797 	 15790
10183 	 15785 	 15799
5937 	 24814 	 24846
14684 	 24851 	 24845
14713 	 24858 	 24845
9002 	 24888 	 24844
8968 	 24898 	 24842
8969 	 24918 	 24842
22561 	 9654 	 9652
16430 	 9676 	 9650
16442 	 9600 	 9650
23019 	 9624 	 9656
19052 	 9607 	 9657
22562 	 9683 	 9654
22564 	 9649 	 9654
19861 	 9631 	 9655
19860 	 9655 	 9658
21719 	 5848 	 5846
20831 	 5827 	 5845
21342 	 4275 	 4277
21343 	 4238 	 4275
10679 	 14439 	 14340
10680 	 14314 	 14340
8598 	 23192 	 23183
8507 	 23212 	 23181
8804 	 23089 	 23181
8732 	 23161 	 23187
8521 	 23109 	 23185
8534 	 23242 	 23185
8519 	 23176 	 23184
9359 	 23272 	 23189
9365 	 23226 	 23189
8594 	 23159 	 23188
6172 	 23427 	 23458
6173 	 23352 	 23458
9395 	 23479 	 23450
14787 	 23395 	 23455
9381 	 23498 	 23454
9388 	 23668 	 23454
17015 	 6061 	 6125
21911 	 6107 	 6126
21916 	 6076 	 6126
17047 	 6154 	 6120
21757 	 6026 	 6123
17389 	 6119 	 6122
17520 	 6141 	 6128
17526 	 6056 	 6128
11163 	 14390 	 14389
7226 	 18535 	 18602
7244 	 18790 	 18602
10429 	 14378 	 14381
7164 	 18618 	 18605
7173 	 18759 	 18605
4645 	 13129 	 12978
4725 	 13014 	 12978
4857 	 13025 	 12977
19493 	 13087 	 12975
19538 	 12940 	 12975
12888 	 13021 	 12973
10342 	 12961 	 12970
12883 	 12919 	 12971
20477 	 7155 	 7081
20481 	 7114 	 7081
20182 	 7088 	 7084
16740 	 6944 	 7087
21964 	 7043 	 7089
22349 	 7999 	 8170
22350 	 8164 	 8170
18023 	 8071 	 8171
18029 	 8121 	 8171
19262 	 8142 	 8173
17942 	 8097 	 8175
19310 	 8155 	 8176
17941 	 8175 	 8177
19201 	 8271 	 8178
12231 	 15524 	 15478
7539 	 15481 	 15472
12470 	 15473 	 15470
12471 	 15453 	 15470
7536 	 15477 	 15471
7573 	 15438 	 15476
7537 	 15469 	 15477
12223 	 15570 	 15475
12228 	 15467 	 15475
4789 	 13794 	 13737
4790 	 13719 	 13737
4717 	 13771 	 13735
4787 	 13709 	 13734
4788 	 13737 	 13734
18415 	 13927 	 13732
18463 	 13980 	 13732
11815 	 13915 	 13731
12827 	 13627 	 13739
19530 	 13790 	 13738
11303 	 11077 	 11381
10546 	 11378 	 11382
18069 	 11392 	 11383
4599 	 11549 	 11384
15866 	 11267 	 11385
10545 	 11382 	 11388
16335 	 11401 	 11389
9579 	 19127 	 19156
9586 	 19107 	 19156
7927 	 19176 	 19153
9588 	 19210 	 19153
4531 	 7736 	 7866
17873 	 7921 	 7865
16729 	 7750 	 7864
18735 	 7840 	 7863
22465 	 7806 	 7861
22469 	 7771 	 7861
17651 	 7881 	 7860
